date,portfolio,nombre_token,symbol_token,IA,Gaming,RWA,Meme,category
2024-04-26,okx-ventures-portfolio,Ethena,ENA,False,False,False,False,
2024-04-27,okx-ventures-portfolio,Ethena,ENA,False,False,False,False,
2024-04-28,okx-ventures-portfolio,Ethena,ENA,False,False,False,False,
2024-04-29,okx-ventures-portfolio,Ethena,ENA,False,False,False,False,
2024-03-28,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-03-29,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-03-30,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-03-31,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-01,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-02,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-03,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-04,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-05,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-06,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-07,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-08,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-09,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-10,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-11,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-12,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-13,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-14,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-15,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-16,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-17,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-18,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-19,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-20,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-21,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-22,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-23,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-24,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-25,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-26,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-27,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-28,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-04-29,okx-ventures-portfolio,Gods Unchained,GODS,False,True,False,False,Gaming
2024-03-28,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-03-29,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-03-30,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-03-31,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-01,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-02,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-03,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-04,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-05,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-06,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-07,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-08,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-09,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-10,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-11,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-12,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-13,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-14,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-15,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-16,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-17,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-18,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-19,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-20,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-21,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-22,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-23,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-24,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-25,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-26,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-27,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-28,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-04-29,okx-ventures-portfolio,Lithium,LITH,True,False,False,False,IA
2024-03-28,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-03-29,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-03-30,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-03-31,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-01,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-02,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-03,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-04,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-05,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-06,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-07,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-08,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-09,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-10,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-11,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-12,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-13,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-14,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-15,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-16,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-17,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-18,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-19,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-20,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-21,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-22,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-23,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-24,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-25,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-26,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-27,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-28,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-04-29,okx-ventures-portfolio,MUX Protocol,MCB,False,False,False,False,
2024-03-28,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-03-29,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-03-30,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-03-31,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-01,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-02,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-03,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-04,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-05,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-06,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-07,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-08,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-09,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-10,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-11,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-12,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-13,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-14,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-15,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-16,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-17,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-18,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-19,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-20,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-21,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-22,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-23,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-24,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-25,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-26,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-27,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-28,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-04-29,okx-ventures-portfolio,Metis,METIS,False,False,False,False,
2024-03-28,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-03-29,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-03-30,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-03-31,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-01,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-02,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-03,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-04,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-05,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-06,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-07,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-08,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-09,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-10,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-11,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-12,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-13,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-14,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-15,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-16,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-17,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-18,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-19,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-20,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-21,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-22,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-23,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-24,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-25,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-26,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-27,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-28,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-04-29,okx-ventures-portfolio,OpenOcean,OOE,False,False,False,False,
2024-03-29,okx-ventures-portfolio,Polkadex,PDEX,False,False,False,False,
2024-03-30,okx-ventures-portfolio,Polkadex,PDEX,False,False,False,False,
2024-03-31,okx-ventures-portfolio,Polkadex,PDEX,False,False,False,False,
2024-04-01,okx-ventures-portfolio,Polkadex,PDEX,False,False,False,False,
2024-04-02,okx-ventures-portfolio,Polkadex,PDEX,False,False,False,False,
2024-04-03,okx-ventures-portfolio,Polkadex,PDEX,False,False,False,False,
2024-04-04,okx-ventures-portfolio,Polkadex,PDEX,False,False,False,False,
2024-04-06,okx-ventures-portfolio,Polkadex,PDEX,False,False,False,False,
2024-04-11,okx-ventures-portfolio,Polkadex,PDEX,False,False,False,False,
2024-04-13,okx-ventures-portfolio,Polkadex,PDEX,False,False,False,False,
2024-04-23,okx-ventures-portfolio,Polyhedra Network,ZK,False,False,True,False,RWA
2024-04-24,okx-ventures-portfolio,Polyhedra Network,ZK,False,False,True,False,RWA
2024-04-25,okx-ventures-portfolio,Polyhedra Network,ZK,False,False,True,False,RWA
2024-04-26,okx-ventures-portfolio,Polyhedra Network,ZK,False,False,True,False,RWA
2024-04-27,okx-ventures-portfolio,Polyhedra Network,ZK,False,False,True,False,RWA
2024-04-28,okx-ventures-portfolio,Polyhedra Network,ZK,False,False,True,False,RWA
2024-04-29,okx-ventures-portfolio,Polyhedra Network,ZK,False,False,True,False,RWA
2024-03-28,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-03-29,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-03-30,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-03-31,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-01,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-02,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-03,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-04,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-05,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-06,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-07,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-08,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-09,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-10,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-11,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-12,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-13,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-14,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-15,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-16,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-17,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-18,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-19,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-20,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-21,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-22,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-23,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-24,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-25,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-26,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-27,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-28,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-04-29,okx-ventures-portfolio,SIDUS,SIDUS,True,True,False,False,"IA, Gaming"
2024-03-28,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-03-29,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-03-30,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-03-31,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-01,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-02,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-03,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-04,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-05,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-06,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-07,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-08,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-09,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-10,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-11,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-12,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-13,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-14,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-15,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-16,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-17,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-18,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-19,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-20,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-21,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-22,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-23,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-24,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-25,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-26,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-27,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-28,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-04-29,okx-ventures-portfolio,Saito,SAITO,False,True,False,False,Gaming
2024-03-28,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-03-29,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-03-30,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-03-31,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-01,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-02,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-03,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-04,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-05,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-08,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-09,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-10,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-11,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-17,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-21,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-22,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-23,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-24,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-25,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-26,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-27,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-28,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-04-29,okx-ventures-portfolio,SpaceFalcon,FCON,False,False,False,False,
2024-03-28,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-03-29,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-03-30,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-03-31,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-01,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-02,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-03,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-04,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-05,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-06,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-07,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-08,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-09,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-10,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-11,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-12,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-13,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-14,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-15,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-16,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-17,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-18,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-19,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-20,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-21,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-22,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-23,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-24,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-25,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-26,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-27,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-28,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-04-29,okx-ventures-portfolio,Yield Guild Games,YGG,False,True,False,False,Gaming
2024-03-28,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-03-29,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-03-30,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-03-31,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-01,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-02,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-03,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-04,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-05,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-06,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-07,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-08,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-09,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-10,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-11,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-12,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-13,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-14,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-15,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-16,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-17,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-18,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-19,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-20,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-21,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-22,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-23,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-24,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-25,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
2024-04-26,okx-ventures-portfolio,rhino.fi,DVF,False,False,False,False,
